dealer_id,brand,name,latitude,longitude,full_address,address_line_1,address_line_2,postal_code,city,country_code,phone,email,website,products,products_count
MDM000001LUQMW,Polestar,Hedin Automotive Weesp,52.31224,5.02704,"Hogeweyselaan 93, 1382 JK Weesp",Hogeweyselaan 93,,1382 JK,Weesp,NL,+31294418200,info.weesp.volvo@hedinautomotive.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_car_rental | volvo_digital_commerce | volvo_used_car_sales | volvo_new_car_sales,21
MDM000001LUQPM,Polestar,Broekhuis Emmen B.V.,52.76389,6.900454,"Nijbracht 59, 7821 CB Emmen",Nijbracht 59,,7821 CB,Emmen,NL,+31591631300,emmen@broekhuis.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | volvo_new_car_sales,20
MDM000001LUQSR,Polestar,Broekhuis Bilthoven,52.11669,5.17614,"C. de Haasweg 90, 3721 TK Bilthoven",C. de Haasweg 90,,3721 TK,Bilthoven,NL,+31302282105,volvobilthoven@broekhuis.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,22
MDM000001LUQUV,Polestar,Hooftman Alphen aan den Rijn B.V.,52.13581,4.668159,"W. de Zwijgerlaan 39, 2406 HD Alphen Aan Den Rijn",W. de Zwijgerlaan 39,,2406 HD,Alphen Aan Den Rijn,NL,+31172424163,alphenadrijn@hooftman.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_car_rental | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,26
MDM000001LUQVG,Polestar,Nieuwenhuijse Almelo,52.361450,6.616870,"Het Wendelgoor 3, 7604 PJ Almelo",Het Wendelgoor 3,,7604 PJ,Almelo,NL,+31546548080,almelo@nieuwenhuijse.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_damage_repair | volvo_workshop | warranty_and_repair | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,22
MDM000001LUXYQ,Polestar,Auto Svenscar,51.80061,4.649014,"Mijlweg 29, 3316 BE Dordrecht",Mijlweg 29,,3316 BE,Dordrecht,NL,+31786322270,info@svenscar.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,28
MDM000001LUY0P,Polestar,Autobedrijf Gebr. Vos Veghel B.V.,51.60224,5.516099,"Mountbattenweg 8, 5466 AX Veghel",Mountbattenweg 8,,5466 AX,Veghel,NL,+31413254000,vosveghel@vosautobedrijven.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | volvo_new_car_sales,19
MDM000001LUY3I,Polestar,Nieuwenhuijse Zevenaar,51.93405,6.093045,"Celsiusstraat 7, 6902 PV Zevenaar",Celsiusstraat 7,,6902 PV,Zevenaar,NL,+31316333344,zevenaar@nieuwenhuijse.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_damage_repair | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,22
MDM000001LUY5S,Polestar,Niham Den Haag B.V.,52.06035,4.385719,"Tiber 1, 2491 DL Den Haag",Tiber 1,,2491 DL,Den Haag,NL,+31703153333,info@niham.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_diplomat | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,29
MDM000001LUY60,Polestar,Hedin Automotive Hillegom,52.27517,4.572718,"Arnoudstraat 3, 2182 DZ Hillegom",Arnoudstraat 3,,2182 DZ,Hillegom,NL,+31252410650,info.hillegom.volvo@hedinautomotive.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | volvo_new_car_sales,23
MDM000001LUY7D,Polestar,Van Roosmalen Veldhoven,51.415990,5.425150,"De Run 2168, 5503 LE Veldhoven",De Run 2168,,5503 LE,Veldhoven,NL,+31402498500,veldhoven@roosmalen.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_workshop | volvo_insurance | warranty_and_repair | volvo_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,27
MDM000001LUY9R,Polestar,Broekhuis Houten,52.0275,5.137778,"Linieveste 10, 3992 DJ Houten",Linieveste 10,,3992 DJ,Houten,NL,+31306066860,volvohouten@broekhuis.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | volvo_new_car_sales,21
MDM000001LV67V,Polestar,Mobility Centre De Jong Barendrecht,51.85215,4.512177,"Lübeck 11, 2993 LK Barendrecht",Lübeck 11,,2993 LK,Barendrecht,NL,+31108504500,info@mobilitycentre.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,26
MDM000001LV6AA,Polestar,Ton van Kuyk Kennemerland B.V.,52.47935,4.663576,"Wijkermeerweg 117, 1948 NV Beverwijk",Wijkermeerweg 117,,1948 NV,Beverwijk,NL,+31251274765,kennemerland@tvk.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_car_rental | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,24
MDM000001LV6GJ,Polestar,Autobedrijf Vos Zaltbommel B.V.,51.79578,5.25892,"Van Voordenpark 23, 5301 KP Zaltbommel",Van Voordenpark 23,,5301 KP,Zaltbommel,NL,+31418515172,voszaltbommel@vosautobedrijven.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,27
MDM000001LV6H8,Polestar,Nieuwenhuijse Zwolle B.V.,52.539630,6.168540,"Kleefstraat 1, 8028 PR Zwolle",Kleefstraat 1,,8028 PR,Zwolle,NL,+31384558888,zwolle@nieuwenhuijse.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_damage_repair | volvo_workshop | warranty_and_repair | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,25
MDM000001LV6I1,Polestar,Mobility Centre De Jong Rotterdam,51.94722,4.538725,"Hoofdweg 137, 3067 GD Rotterdam",Hoofdweg 137,,3067 GD,Rotterdam,NL,+31108504550,info@mobilitycentre.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,28
MDM000001LV6IG,Polestar,Autobedrijf Jacob Schaap,52.49196,5.486971,"Ketelmeerstraat 120, 8226 JX Lelystad",Ketelmeerstraat 120,,8226 JX,Lelystad,NL,+31320258588,lelystad@jacobschaap.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | volvo_new_car_sales,22
MDM000001LV6KO,Polestar,Broekhuis Veendam B.V.,53.10291,6.887173,"J. van Stolbergweg 40, 9641 HL Veendam",J. van Stolbergweg 40,,9641 HL,Veendam,NL,+31598615712,veendam@broekhuis.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | volvo_new_car_sales,20
MDM000001LV6LC,Polestar,Hedin Automotive Zaandam,52.43004,4.823638,"Pieter Ghijsenlaan 5, 1506 PW Zaandam",Pieter Ghijsenlaan 5,,1506 PW,Zaandam,NL,+31756504522,info.zaandam.volvo@hedinautomotive.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_car_rental | volvo_digital_commerce | volvo_used_car_sales | volvo_new_car_sales,21
MDM000001LV6O8,Polestar,Autobedrijf Rutten Boxmeer B.V.,51.63546,5.937523,"Lionstraat 3, 5831 AL Boxmeer",Lionstraat 3,,5831 AL,Boxmeer,NL,+31485562522,infoboxmeer@autobedrijfrutten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,23
MDM000001LUIUF,Polestar,Autobedrijf Van der Wulp Spijkenisse B.V.,51.85157,4.308137,"Misgomseweg 3, 3208 LB Spijkenisse",Misgomseweg 3,,3208 LB,Spijkenisse,NL,+31181611770,info.spijkenisse@vanderwulp.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,27
MDM000001LUIWV,Polestar,Broekhuis Zeist,52.10851,5.259447,"Blanckenhagenweg 4, 3712 DE Zeist",Blanckenhagenweg 4,,3712 DE,Zeist,NL,+31307533300,zeist@broekhuis.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | volvo_new_car_sales,23
MDM000001LUJ1F,Polestar,Broekhuis Harderwijk,52.32636,5.616885,"Zuiderbreedte 40, 3845 MC Harderwijk",Zuiderbreedte 40,,3845 MC,Harderwijk,NL,+31341751400,volvoharderwijk@broekhuis.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | volvo_new_car_sales,22
MDM000001LUQEF,Polestar,Ton van Kuyk B.V. Alkmaar,52.64244,4.780361,"Robbenkoog 6, 1822 BB Alkmaar",Robbenkoog 6,,1822 BB,Alkmaar,NL,+31725613644,alkmaar@tvk.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_used_car_sales | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | distribution_point | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | lnk_new_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,31
MDM000001LUQFX,Polestar,Polestar Beesd,51.89840794,5.19549687,"Stationsweg 8, 4153 RD Beesd",Stationsweg 8,,4153 RD,Beesd,NL,+31880889550,,https://www.polestar.com/nl/locations/,sales_non_genuine_agency | handover | bulk_collect | bulk_customer_delivery | PDI_PDS_service | distribution_point | test_drive | home_delivery | space,9
MDM000001LUQGM,Polestar,Henk Scholten Tiel B.V.,51.90553,5.437276,"Kellenseweg 24, 4004 JD Tiel",Kellenseweg 24,,4004 JD,Tiel,NL,+31344614501,henkscholtenonline@henkscholten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_used_car_sales | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | lnk_new_car_sales | lnk_return_point | volvo_new_car_sales,28
MDM000001LUQH0,Polestar,Autobedrijf Van der Wulp Oud-Beijerland B.V.,51.82624,4.431369,"Albert Einsteinstraat 2, 3261 LP Oud-Beijerland",Albert Einsteinstraat 2,,3261 LP,Oud-Beijerland,NL,+31186573800,info.oudbeijerland@vanderwulp.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,25
MDM000001LUQN9,Polestar,Henk Scholten Maastricht B.V.,50.85241,5.730572,"Weerhuisweg 11, 6226 NC Maastricht",Weerhuisweg 11,,6226 NC,Maastricht,NL,+31434077000,henkscholtenonline@henkscholten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,25
MDM000001LUQNT,Polestar,Van Roosmalen Helmond,51.46319,5.67904,"Lage Dijk 4a, 5705 BZ Helmond",Lage Dijk 4a,,5705 BZ,Helmond,NL,+31492544765,helmond@roosmalen.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,26
MDM000001LUQPY,Polestar,Van Roosmalen 's Hertogenbosch,51.70871,5.335564,"Afrikalaan 1, 5232 BD S-Hertogenbosch",Afrikalaan 1,,5232 BD,S-Hertogenbosch,NL,+31736483800,denbosch@roosmalen.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,28
MDM000001LUQRF,Polestar,Niham Zoetermeer B.V.,52.0447,4.496959,"Kleurlaan 4, 2718 NA Zoetermeer",Kleurlaan 4,,2718 NA,Zoetermeer,NL,+31793632020,info@niham.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,21
MDM000001LUQRQ,Polestar,Autobedrijf Rutten Venlo B.V.,51.37789,6.15928,"Venrayseweg 28, 5928 NZ Venlo",Venrayseweg 28,,5928 NZ,Venlo,NL,+31773961850,infovenlo@autobedrijfrutten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,27
MDM000001LUQS1,Polestar,Autobedrijf Bluekens B.V. Roosendaal,51.55856,4.460694,"Vlierwerf 9, 4704 SB Roosendaal",Vlierwerf 9,,4704 SB,Roosendaal,NL,+31165553040,roosendaal@bluekens.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,27
MDM000001LUQTH,Polestar,Nieuwenhuijse Raalte B.V.,52.37795,6.284173,"Praamstraat 1, 8102 HM Raalte",Praamstraat 1,,8102 HM,Raalte,NL,+31572358558,raalte@nieuwenhuijse.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_damage_repair | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,22
MDM000001LUY07,Polestar,Hedin Automotive Haarlem,52.36391,4.611469,"Leidsevaart 576, 2014 HT Haarlem",Leidsevaart 576,,2014 HT,Haarlem,NL,+31235100555,info.haarlem.volvo@hedinautomotive.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | volvo_new_car_sales,23
MDM000001LUY5T,Polestar,Henk Scholten Hilversum B.V.,52.21042,5.14343,"Oscar Romerolaan 1, 1216 TJ Hilversum",Oscar Romerolaan 1,,1216 TJ,Hilversum,NL,+31356234570,henkscholtenonline@henkscholten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | volvo_new_car_sales,21
MDM000001LUY7X,Polestar,Cappendijk Auto's Terneuzen B.V.,51.30871,3.844764,"Mr. F.J. Haarmanweg 49, 4538 AN Terneuzen",Mr. F.J. Haarmanweg 49,,4538 AN,Terneuzen,NL,+31115697455,info@cappendijk.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,23
